sample_id	case_id	run_name	split	record_id_x	record_id_y	num_floor	num_bay_x	num_bay_y	bay_x_in	bay_y_in	story_h_in	pga_x_g	pga_y_g	duration_x_sec	duration_y_sec	scale_factor_x	scale_factor_y	peak_roof_x_in	peak_roof_y_in	peak_drift_ratio	peak_drift_percent	recovery_steps	recovery_rate
case_2736/peer_46	case_2736	peer_46	validation	RSN5250_CHUETSU_NIG004EW	RSN5250_CHUETSU_NIG004NS	8	3	4	132.0	132.0	132.0	0.09503287076950073	0.10322819650173187	154.99000549316406	154.99000549316406	1.0	1.0	0.367044597864151	0.3066740334033966	0.0006885556504130363	0.06885556504130363	0	0.0
case_2737/peer_54	case_2737	peer_54	train	RSN5622_IWATE_IWT014EW	RSN5622_IWATE_IWT014NS	8	5	2	132.0	132.0	120.0	0.09922380745410919	0.09400860965251923	238.99000549316406	238.99000549316406	1.0	1.0	0.6607125997543335	0.7456770539283752	0.0013720637653023005	0.13720637653023005	0	0.0
case_2738/peer_33	case_2738	peer_33	train	RSN3936_TOTTORI_SMN004EW	RSN3936_TOTTORI_SMN004NS	3	6	6	180.0	180.0	156.0	0.1817220002412796	0.14174969494342804	299.7900085449219	299.7900085449219	1.0	1.0	0.4439620077610016	0.5538673996925354	0.001863347482867539	0.1863347482867539	0	0.0
case_2739/peer_49	case_2739	peer_49	train	RSN5266_CHUETSU_NIG020EW	RSN5266_CHUETSU_NIG020NS	3	6	5	180.0	180.0	144.0	0.13142730295658112	0.1319137066602707	295.989990234375	295.989990234375	1.0	1.0	0.35245874524116516	0.3890552520751953	0.0015023332089185715	0.15023332089185715	0	0.0
case_2740/peer_78	case_2740	peer_78	test	RSN6960_DARFIELD_RHSCN86W	RSN6960_DARFIELD_RHSCS04W	3	6	5	156.0	156.0	132.0	0.19005930423736572	0.23358850181102753	136.84500122070312	136.84500122070312	1.0	1.0	1.1776390075683594	1.76181161403656	0.006859665270894766	0.6859665270894766	0	0.0
case_2741/peer_24	case_2741	peer_24	train	RSN1110_KOBE_MRG000	RSN1110_KOBE_MRG090	3	6	4	180.0	180.0	120.0	0.21410320699214935	0.12700650095939636	198.0500030517578	198.0500030517578	1.0	1.0	1.6422408819198608	0.9017041921615601	0.006567075382918119	0.6567075382918119	7	0.000353428244125098
case_2742/peer_60	case_2742	peer_60	test	RSN5760_IWATE_YMT017EW	RSN5760_IWATE_YMT017NS	5	5	3	156.0	156.0	120.0	0.08884470164775848	0.10398539900779724	227.99000549316406	227.99000549316406	1.0	1.0	0.3928530216217041	0.44321614503860474	0.0012646077666431665	0.12646077666431665	0	0.0
case_2743/peer_57	case_2743	peer_57	train	RSN5652_IWATE_IWTH20EW	RSN5652_IWATE_IWTH20NS	5	6	6	168.0	168.0	156.0	0.24452510476112366	0.25434330105781555	299.989990234375	299.989990234375	1.0	1.0	1.078580617904663	1.157644510269165	0.00289528607390821	0.289528607390821	0	0.0
case_2744/peer_72	case_2744	peer_72	train	RSN6886_DARFIELD_CACSN40E	RSN6886_DARFIELD_CACSN50W	3	4	4	132.0	132.0	120.0	0.18579170107841492	0.1984398066997528	149.9949951171875	149.9949951171875	1.0	1.0	0.6367961764335632	0.5828097462654114	0.003003505291417241	0.3003505291417241	0	0.0
case_2745/peer_53	case_2745	peer_53	train	RSN5620_IWATE_IWT012EW	RSN5620_IWATE_IWT012NS	3	5	2	132.0	132.0	144.0	0.24145279824733734	0.283121794462204	252.99000549316406	252.99000549316406	1.0	1.0	0.7086117267608643	0.8218961954116821	0.0031484344508498907	0.31484344508498907	0	0.0
case_2746/peer_32	case_2746	peer_32	validation	RSN3908_TOTTORI_OKY005EW	RSN3908_TOTTORI_OKY005NS	8	2	5	144.0	144.0	156.0	0.33718928694725037	0.289002001285553	299.7900085449219	299.7900085449219	1.0	1.0	2.266594409942627	1.3370026350021362	0.003308690618723631	0.3308690618723631	0	0.0
case_2747/peer_50	case_2747	peer_50	train	RSN5274_CHUETSU_NIG028EW	RSN5274_CHUETSU_NIG028NS	6	3	2	156.0	156.0	144.0	0.1306820958852768	0.1394474059343338	295.989990234375	295.989990234375	1.0	1.0	1.0674289464950562	0.885450005531311	0.002148800063878298	0.21488000638782978	0	0.0
case_2748/peer_14	case_2748	peer_14	train	RSN882_LANDERS_FHS000	RSN882_LANDERS_FHS090	7	6	4	120.0	120.0	168.0	0.13601240515708923	0.13366560637950897	99.80999755859375	99.80999755859375	1.0	1.0	1.6917285919189453	3.0763967037200928	0.004751938860863447	0.4751938860863447	0	0.0
case_2749/peer_47	case_2749	peer_47	validation	RSN5263_CHUETSU_NIG017EW	RSN5263_CHUETSU_NIG017NS	6	2	5	156.0	156.0	156.0	0.24619269371032715	0.20681260526180267	298.989990234375	298.989990234375	1.0	1.0	3.413048505783081	1.281163215637207	0.006078533828258514	0.6078533828258514	0	0.0
case_2750/peer_48	case_2750	peer_48	train	RSN5265_CHUETSU_NIG019EW	RSN5265_CHUETSU_NIG019NS	4	5	2	144.0	144.0	144.0	0.4639202952384949	0.3962397873401642	299.989990234375	299.989990234375	1.0	1.0	2.72137188911438	1.7991262674331665	0.00783165730535984	0.783165730535984	6	0.00019999999494757503
case_2751/peer_52	case_2751	peer_52	train	RSN5495_IWATE_AKTH19EW	RSN5495_IWATE_AKTH19NS	8	4	2	168.0	168.0	168.0	0.1640833020210266	0.25265419483184814	252.99000549316406	252.99000549316406	1.0	1.0	3.61244535446167	4.23717737197876	0.006529500707983971	0.6529500707983971	0	0.0
case_2752/peer_12	case_2752	peer_12	train	RSN880_LANDERS_MCF000	RSN880_LANDERS_MCF090	4	3	4	120.0	120.0	144.0	0.1262028068304062	0.13155420124530792	99.80999755859375	99.80999755859375	1.0	1.0	0.5041319727897644	0.4030669033527374	0.001445324975065887	0.1445324975065887	0	0.0
case_2753/peer_31	case_2753	peer_31	train	RSN3884_TOTTORI_HRS021EW	RSN3884_TOTTORI_HRS021NS	3	5	6	132.0	132.0	144.0	0.26075130701065063	0.25470900535583496	299.82000732421875	299.82000732421875	1.0	1.0	0.20047877728939056	0.3054857552051544	0.0010944121750071645	0.10944121750071645	0	0.0
case_2754/peer_73	case_2754	peer_73	train	RSN6893_DARFIELD_DFHSS17E	RSN6893_DARFIELD_DFHSS73W	6	6	2	132.0	132.0	144.0	0.47151708602905273	0.5125886797904968	149.9949951171875	149.9949951171875	1.0	1.0	2.702371835708618	3.1546130180358887	0.007401091046631336	0.7401091046631336	0	0.0
case_2755/peer_71	case_2755	peer_71	train	RSN5836_SIERRA.MEX_EMO270	RSN5836_SIERRA.MEX_EMO360	3	6	2	132.0	132.0	156.0	0.29135870933532715	0.4392015039920807	87.48999786376953	87.48999786376953	1.0	1.0	1.1336631774902344	1.4145108461380005	0.004900528118014336	0.49005281180143356	0	0.0
case_2756/peer_81	case_2756	peer_81	test	RSN6971_DARFIELD_SPFSN17E	RSN6971_DARFIELD_SPFSN73W	2	3	3	180.0	180.0	132.0	0.1601811945438385	0.1600669026374817	139.9949951171875	139.9949951171875	1.0	1.0	0.5032002329826355	0.7217926979064941	0.003805838292464614	0.3805838292464614	0	0.0
case_2757/peer_77	case_2757	peer_77	train	RSN6952_DARFIELD_PPHSS33W	RSN6952_DARFIELD_PPHSS57E	2	4	5	168.0	168.0	132.0	0.21090050041675568	0.18227410316467285	149.9949951171875	149.9949951171875	1.0	1.0	0.6462485194206238	0.6617456674575806	0.00383344036526978	0.383344036526978	0	0.0
case_2758/peer_56	case_2758	peer_56	train	RSN5637_IWATE_IWTH05EW	RSN5637_IWATE_IWTH05NS	3	5	4	120.0	120.0	156.0	0.1794261932373047	0.20841160416603088	230.99000549316406	230.99000549316406	1.0	1.0	0.43713709712028503	0.6313708424568176	0.002065574051812291	0.20655740518122911	0	0.0
case_2759/peer_58	case_2759	peer_58	train	RSN5664_IWATE_MYG005EW	RSN5664_IWATE_MYG005NS	5	3	3	132.0	132.0	132.0	0.5355095267295837	0.44555559754371643	299.989990234375	299.989990234375	1.0	1.0	2.1008968353271484	2.1428003311157227	0.006787064950913191	0.6787064950913191	9	0.0003000000142492354
case_2760/peer_55	case_2760	peer_55	validation	RSN5632_IWATE_IWT025EW	RSN5632_IWATE_IWT025NS	6	2	4	120.0	120.0	156.0	0.10927510261535645	0.11871779710054398	179.99000549316406	179.99000549316406	1.0	1.0	0.15989917516708374	0.1926642656326294	0.000510848534759134	0.051084853475913405	0	0.0
case_2761/peer_59	case_2761	peer_59	test	RSN5745_IWATE_YMT002EW	RSN5745_IWATE_YMT002NS	4	3	6	120.0	120.0	168.0	0.08224072307348251	0.10256770253181458	237.99000549316406	237.99000549316406	1.0	1.0	0.3889005780220032	0.32823318243026733	0.0009516194113530219	0.09516194113530219	0	0.0
case_2762/peer_46	case_2762	peer_46	validation	RSN5250_CHUETSU_NIG004EW	RSN5250_CHUETSU_NIG004NS	5	4	4	168.0	168.0	132.0	0.09503287076950073	0.10322819650173187	154.99000549316406	154.99000549316406	1.0	1.0	0.2773779332637787	0.3270069360733032	0.0009120965260080993	0.09120965260080993	0	0.0
case_2763/peer_54	case_2763	peer_54	train	RSN5622_IWATE_IWT014EW	RSN5622_IWATE_IWT014NS	5	4	4	132.0	132.0	168.0	0.09922380745410919	0.09400860965251923	238.99000549316406	238.99000549316406	1.0	1.0	0.5901902318000793	0.5340254306793213	0.0012139297323301435	0.12139297323301435	0	0.0
case_2764/peer_33	case_2764	peer_33	train	RSN3936_TOTTORI_SMN004EW	RSN3936_TOTTORI_SMN004NS	8	6	2	168.0	168.0	144.0	0.1817220002412796	0.14174969494342804	299.7900085449219	299.7900085449219	1.0	1.0	0.29644808173179626	0.9365289211273193	0.0015088345389813185	0.15088345389813185	0	0.0
case_2765/peer_49	case_2765	peer_49	train	RSN5266_CHUETSU_NIG020EW	RSN5266_CHUETSU_NIG020NS	2	5	6	144.0	144.0	120.0	0.13142730295658112	0.1319137066602707	295.989990234375	295.989990234375	1.0	1.0	0.22194765508174896	0.23546122014522552	0.0015119093004614115	0.15119093004614115	0	0.0
case_2766/peer_78	case_2766	peer_78	test	RSN6960_DARFIELD_RHSCN86W	RSN6960_DARFIELD_RHSCS04W	7	2	2	120.0	120.0	156.0	0.19005930423736572	0.23358850181102753	136.84500122070312	136.84500122070312	1.0	1.0	1.507213830947876	2.204371929168701	0.0033829549793154	0.33829549793154	0	0.0
case_2767/peer_24	case_2767	peer_24	train	RSN1110_KOBE_MRG000	RSN1110_KOBE_MRG090	2	3	6	144.0	144.0	168.0	0.21410320699214935	0.12700650095939636	198.0500030517578	198.0500030517578	1.0	1.0	0.525766134262085	0.42849862575531006	0.002160469302907586	0.2160469302907586	0	0.0
case_2768/peer_60	case_2768	peer_60	test	RSN5760_IWATE_YMT017EW	RSN5760_IWATE_YMT017NS	7	3	5	120.0	120.0	168.0	0.08884470164775848	0.10398539900779724	227.99000549316406	227.99000549316406	1.0	1.0	0.693282961845398	0.9438719749450684	0.0014305999502539635	0.14305999502539635	0	0.0
case_2769/peer_57	case_2769	peer_57	train	RSN5652_IWATE_IWTH20EW	RSN5652_IWATE_IWTH20NS	7	4	4	180.0	180.0	168.0	0.24452510476112366	0.25434330105781555	299.989990234375	299.989990234375	1.0	1.0	3.77848482131958	3.3389129638671875	0.006555250380188227	0.6555250380188227	0	0.0
case_2770/peer_72	case_2770	peer_72	train	RSN6886_DARFIELD_CACSN40E	RSN6886_DARFIELD_CACSN50W	8	5	6	144.0	144.0	144.0	0.18579170107841492	0.1984398066997528	149.9949951171875	149.9949951171875	1.0	1.0	2.440645217895508	2.2547123432159424	0.004182507749646902	0.4182507749646902	0	0.0
case_2771/peer_53	case_2771	peer_53	train	RSN5620_IWATE_IWT012EW	RSN5620_IWATE_IWT012NS	3	4	5	180.0	180.0	156.0	0.24145279824733734	0.283121794462204	252.99000549316406	252.99000549316406	1.0	1.0	1.4316933155059814	1.81195867061615	0.006219201721251011	0.6219201721251011	2	7.905138045316562e-05
case_2772/peer_32	case_2772	peer_32	validation	RSN3908_TOTTORI_OKY005EW	RSN3908_TOTTORI_OKY005NS	4	3	3	120.0	120.0	156.0	0.33718928694725037	0.289002001285553	299.7900085449219	299.7900085449219	1.0	1.0	0.7207438945770264	0.8644322156906128	0.0024290152359753847	0.24290152359753847	0	0.0
case_2773/peer_50	case_2773	peer_50	train	RSN5274_CHUETSU_NIG028EW	RSN5274_CHUETSU_NIG028NS	3	3	3	168.0	168.0	144.0	0.1306820958852768	0.1394474059343338	295.989990234375	295.989990234375	1.0	1.0	0.4889969825744629	0.6218419075012207	0.0022676773369312286	0.22676773369312286	0	0.0
case_2774/peer_14	case_2774	peer_14	train	RSN882_LANDERS_FHS000	RSN882_LANDERS_FHS090	6	4	4	132.0	132.0	144.0	0.13601240515708923	0.13366560637950897	99.80999755859375	99.80999755859375	1.0	1.0	1.258176565170288	1.3441942930221558	0.0028156207408756018	0.2815620740875602	0	0.0
case_2775/peer_47	case_2775	peer_47	validation	RSN5263_CHUETSU_NIG017EW	RSN5263_CHUETSU_NIG017NS	2	6	6	168.0	168.0	168.0	0.24619269371032715	0.20681260526180267	298.989990234375	298.989990234375	1.0	1.0	1.0803805589675903	0.7400786280632019	0.004286067094653845	0.4286067094653845	1	3.3444815926486626e-05
case_2776/peer_48	case_2776	peer_48	train	RSN5265_CHUETSU_NIG019EW	RSN5265_CHUETSU_NIG019NS	7	3	2	132.0	132.0	120.0	0.4639202952384949	0.3962397873401642	299.989990234375	299.989990234375	1.0	1.0	3.1017963886260986	1.7659415006637573	0.006735687144100666	0.6735687144100666	5	0.00016666666488163173
case_2777/peer_52	case_2777	peer_52	train	RSN5495_IWATE_AKTH19EW	RSN5495_IWATE_AKTH19NS	6	4	6	180.0	180.0	144.0	0.1640833020210266	0.25265419483184814	252.99000549316406	252.99000549316406	1.0	1.0	2.339967727661133	2.3680715560913086	0.0055137090384960175	0.5513709038496017	0	0.0
case_2778/peer_12	case_2778	peer_12	train	RSN880_LANDERS_MCF000	RSN880_LANDERS_MCF090	7	2	6	144.0	144.0	132.0	0.1262028068304062	0.13155420124530792	99.80999755859375	99.80999755859375	1.0	1.0	1.1448054313659668	1.51564621925354	0.002888645511120558	0.2888645511120558	0	0.0
case_2779/peer_31	case_2779	peer_31	train	RSN3884_TOTTORI_HRS021EW	RSN3884_TOTTORI_HRS021NS	2	5	2	156.0	156.0	156.0	0.26075130701065063	0.25470900535583496	299.82000732421875	299.82000732421875	1.0	1.0	0.16355903446674347	0.23142582178115845	0.001099206623621285	0.1099206623621285	0	0.0
case_2780/peer_73	case_2780	peer_73	train	RSN6893_DARFIELD_DFHSS17E	RSN6893_DARFIELD_DFHSS73W	2	6	5	132.0	132.0	168.0	0.47151708602905273	0.5125886797904968	149.9949951171875	149.9949951171875	1.0	1.0	0.9064045548439026	1.0505690574645996	0.004305814392864704	0.4305814392864704	0	0.0
case_2781/peer_71	case_2781	peer_71	train	RSN5836_SIERRA.MEX_EMO270	RSN5836_SIERRA.MEX_EMO360	2	4	2	180.0	180.0	144.0	0.29135870933532715	0.4392015039920807	87.48999786376953	87.48999786376953	1.0	1.0	0.6481563448905945	1.0439510345458984	0.004786507226526737	0.4786507226526737	0	0.0
case_2782/peer_81	case_2782	peer_81	test	RSN6971_DARFIELD_SPFSN17E	RSN6971_DARFIELD_SPFSN73W	4	3	4	168.0	168.0	144.0	0.1601811945438385	0.1600669026374817	139.9949951171875	139.9949951171875	1.0	1.0	2.581146478652954	2.014420747756958	0.00792637374252081	0.7926373742520809	0	0.0
case_2783/peer_77	case_2783	peer_77	train	RSN6952_DARFIELD_PPHSS33W	RSN6952_DARFIELD_PPHSS57E	7	5	6	156.0	156.0	132.0	0.21090050041675568	0.18227410316467285	149.9949951171875	149.9949951171875	1.0	1.0	4.2661333084106445	4.408889293670654	0.011156406253576279	1.1156406253576279	0	0.0
case_2784/peer_56	case_2784	peer_56	train	RSN5637_IWATE_IWTH05EW	RSN5637_IWATE_IWTH05NS	3	6	3	132.0	132.0	144.0	0.1794261932373047	0.20841160416603088	230.99000549316406	230.99000549316406	1.0	1.0	0.42877864837646484	0.6210296750068665	0.0021881943102926016	0.21881943102926016	0	0.0
case_2785/peer_58	case_2785	peer_58	train	RSN5664_IWATE_MYG005EW	RSN5664_IWATE_MYG005NS	8	2	3	168.0	168.0	168.0	0.5355095267295837	0.44555559754371643	299.989990234375	299.989990234375	1.0	1.0	8.718356132507324	25.20357322692871	0.031566135585308075	3.1566135585308075	0	0.0
case_2786/peer_55	case_2786	peer_55	validation	RSN5632_IWATE_IWT025EW	RSN5632_IWATE_IWT025NS	7	4	5	120.0	120.0	156.0	0.10927510261535645	0.11871779710054398	179.99000549316406	179.99000549316406	1.0	1.0	0.12576404213905334	0.1247507631778717	0.0003949615638703108	0.03949615638703108	0	0.0
case_2787/peer_59	case_2787	peer_59	test	RSN5745_IWATE_YMT002EW	RSN5745_IWATE_YMT002NS	7	4	2	132.0	132.0	132.0	0.08224072307348251	0.10256770253181458	237.99000549316406	237.99000549316406	1.0	1.0	0.45446598529815674	0.5273218154907227	0.0010023219510912895	0.10023219510912895	0	0.0
case_2788/peer_46	case_2788	peer_46	validation	RSN5250_CHUETSU_NIG004EW	RSN5250_CHUETSU_NIG004NS	4	2	5	168.0	168.0	120.0	0.09503287076950073	0.10322819650173187	154.99000549316406	154.99000549316406	1.0	1.0	0.14733441174030304	0.25392454862594604	0.0007740937871858478	0.07740937871858478	0	0.0
case_2789/peer_54	case_2789	peer_54	train	RSN5622_IWATE_IWT014EW	RSN5622_IWATE_IWT014NS	8	6	6	168.0	168.0	120.0	0.09922380745410919	0.09400860965251923	238.99000549316406	238.99000549316406	1.0	1.0	0.8559600114822388	1.2546509504318237	0.0022163018584251404	0.22163018584251404	0	0.0
case_2790/peer_33	case_2790	peer_33	train	RSN3936_TOTTORI_SMN004EW	RSN3936_TOTTORI_SMN004NS	5	5	4	144.0	144.0	120.0	0.1817220002412796	0.14174969494342804	299.7900085449219	299.7900085449219	1.0	1.0	0.35392406582832336	0.5953116416931152	0.0014817347982898355	0.14817347982898355	0	0.0
case_2791/peer_49	case_2791	peer_49	train	RSN5266_CHUETSU_NIG020EW	RSN5266_CHUETSU_NIG020NS	4	3	2	180.0	180.0	144.0	0.13142730295658112	0.1319137066602707	295.989990234375	295.989990234375	1.0	1.0	0.2822643220424652	0.447859525680542	0.0013324596220627427	0.13324596220627427	0	0.0
case_2792/peer_78	case_2792	peer_78	test	RSN6960_DARFIELD_RHSCN86W	RSN6960_DARFIELD_RHSCS04W	8	4	5	132.0	132.0	132.0	0.19005930423736572	0.23358850181102753	136.84500122070312	136.84500122070312	1.0	1.0	1.8583682775497437	2.976515769958496	0.005507810972630978	0.5507810972630978	0	0.0
case_2793/peer_24	case_2793	peer_24	train	RSN1110_KOBE_MRG000	RSN1110_KOBE_MRG090	8	3	5	180.0	180.0	168.0	0.21410320699214935	0.12700650095939636	198.0500030517578	198.0500030517578	1.0	1.0	7.4158430099487305	4.247269153594971	0.010220522992312908	1.0220522992312908	0	0.0
case_2794/peer_60	case_2794	peer_60	test	RSN5760_IWATE_YMT017EW	RSN5760_IWATE_YMT017NS	7	3	3	144.0	144.0	156.0	0.08884470164775848	0.10398539900779724	227.99000549316406	227.99000549316406	1.0	1.0	0.6679227948188782	0.9701879620552063	0.0015159726608544588	0.15159726608544588	0	0.0
case_2795/peer_57	case_2795	peer_57	train	RSN5652_IWATE_IWTH20EW	RSN5652_IWATE_IWTH20NS	2	6	4	180.0	180.0	168.0	0.24452510476112366	0.25434330105781555	299.989990234375	299.989990234375	1.0	1.0	0.9692915678024292	1.0127047300338745	0.00470481812953949	0.470481812953949	0	0.0
case_2796/peer_72	case_2796	peer_72	train	RSN6886_DARFIELD_CACSN40E	RSN6886_DARFIELD_CACSN50W	7	2	5	144.0	144.0	156.0	0.18579170107841492	0.1984398066997528	149.9949951171875	149.9949951171875	1.0	1.0	1.8966867923736572	1.9155734777450562	0.0033143837936222553	0.33143837936222553	0	0.0
case_2797/peer_53	case_2797	peer_53	train	RSN5620_IWATE_IWT012EW	RSN5620_IWATE_IWT012NS	6	2	2	156.0	156.0	168.0	0.24145279824733734	0.283121794462204	252.99000549316406	252.99000549316406	1.0	1.0	1.6255085468292236	1.5817679166793823	0.0030718385241925716	0.30718385241925716	0	0.0
case_2798/peer_32	case_2798	peer_32	validation	RSN3908_TOTTORI_OKY005EW	RSN3908_TOTTORI_OKY005NS	6	3	4	132.0	132.0	132.0	0.33718928694725037	0.289002001285553	299.7900085449219	299.7900085449219	1.0	1.0	1.5003644227981567	1.4911589622497559	0.0035579712130129337	0.3557971213012934	0	0.0
case_2799/peer_50	case_2799	peer_50	train	RSN5274_CHUETSU_NIG028EW	RSN5274_CHUETSU_NIG028NS	2	5	3	168.0	168.0	156.0	0.1306820958852768	0.1394474059343338	295.989990234375	295.989990234375	1.0	1.0	0.5220996737480164	0.39460045099258423	0.0023612775839865208	0.23612775839865208	0	0.0
case_2800/peer_14	case_2800	peer_14	train	RSN882_LANDERS_FHS000	RSN882_LANDERS_FHS090	6	5	2	156.0	156.0	156.0	0.13601240515708923	0.13366560637950897	99.80999755859375	99.80999755859375	1.0	1.0	1.9847997426986694	2.95589280128479	0.005537863355129957	0.5537863355129957	0	0.0
case_2801/peer_47	case_2801	peer_47	validation	RSN5263_CHUETSU_NIG017EW	RSN5263_CHUETSU_NIG017NS	7	6	6	156.0	156.0	144.0	0.24619269371032715	0.20681260526180267	298.989990234375	298.989990234375	1.0	1.0	3.1589467525482178	1.634431004524231	0.005493368022143841	0.5493368022143841	0	0.0
case_2802/peer_48	case_2802	peer_48	train	RSN5265_CHUETSU_NIG019EW	RSN5265_CHUETSU_NIG019NS	4	2	2	180.0	180.0	156.0	0.4639202952384949	0.3962397873401642	299.989990234375	299.989990234375	1.0	1.0	2.6630706787109375	1.6725091934204102	0.006444935686886311	0.6444935686886311	0	0.0
case_2803/peer_52	case_2803	peer_52	train	RSN5495_IWATE_AKTH19EW	RSN5495_IWATE_AKTH19NS	7	3	4	144.0	144.0	168.0	0.1640833020210266	0.25265419483184814	252.99000549316406	252.99000549316406	1.0	1.0	2.315786361694336	2.4117343425750732	0.004129269625991583	0.4129269625991583	0	0.0
case_2804/peer_12	case_2804	peer_12	train	RSN880_LANDERS_MCF000	RSN880_LANDERS_MCF090	6	3	2	120.0	120.0	120.0	0.1262028068304062	0.13155420124530792	99.80999755859375	99.80999755859375	1.0	1.0	0.6159390807151794	0.49934476613998413	0.0014745451044291258	0.14745451044291258	0	0.0
case_2805/peer_31	case_2805	peer_31	train	RSN3884_TOTTORI_HRS021EW	RSN3884_TOTTORI_HRS021NS	6	2	5	180.0	180.0	132.0	0.26075130701065063	0.25470900535583496	299.82000732421875	299.82000732421875	1.0	1.0	0.3167322278022766	0.28627797961235046	0.0007939410279504955	0.07939410279504955	0	0.0
case_2806/peer_73	case_2806	peer_73	train	RSN6893_DARFIELD_DFHSS17E	RSN6893_DARFIELD_DFHSS73W	7	4	4	156.0	156.0	132.0	0.47151708602905273	0.5125886797904968	149.9949951171875	149.9949951171875	1.0	1.0	4.348865509033203	3.1587188243865967	0.009584780782461166	0.9584780782461166	0	0.0
case_2807/peer_71	case_2807	peer_71	train	RSN5836_SIERRA.MEX_EMO270	RSN5836_SIERRA.MEX_EMO360	3	6	4	144.0	144.0	156.0	0.29135870933532715	0.4392015039920807	87.48999786376953	87.48999786376953	1.0	1.0	1.879300594329834	1.399241328239441	0.006458940450102091	0.6458940450102091	0	0.0
case_2808/peer_81	case_2808	peer_81	test	RSN6971_DARFIELD_SPFSN17E	RSN6971_DARFIELD_SPFSN73W	6	2	6	144.0	144.0	156.0	0.1601811945438385	0.1600669026374817	139.9949951171875	139.9949951171875	1.0	1.0	3.448615789413452	3.156531572341919	0.007657547481358051	0.7657547481358051	0	0.0
case_2809/peer_77	case_2809	peer_77	train	RSN6952_DARFIELD_PPHSS33W	RSN6952_DARFIELD_PPHSS57E	2	3	5	144.0	144.0	168.0	0.21090050041675568	0.18227410316467285	149.9949951171875	149.9949951171875	1.0	1.0	0.7095613479614258	0.7187735438346863	0.00317319855093956	0.317319855093956	0	0.0
case_2810/peer_56	case_2810	peer_56	train	RSN5637_IWATE_IWTH05EW	RSN5637_IWATE_IWTH05NS	2	3	2	144.0	144.0	168.0	0.1794261932373047	0.20841160416603088	230.99000549316406	230.99000549316406	1.0	1.0	0.34142187237739563	0.34518948197364807	0.0016047109384089708	0.16047109384089708	0	0.0
case_2811/peer_58	case_2811	peer_58	train	RSN5664_IWATE_MYG005EW	RSN5664_IWATE_MYG005NS	2	3	3	132.0	132.0	168.0	0.5355095267295837	0.44555559754371643	299.989990234375	299.989990234375	1.0	1.0	0.5244402885437012	0.6211938261985779	0.0026046845596283674	0.26046845596283674	0	0.0
case_2812/peer_55	case_2812	peer_55	validation	RSN5632_IWATE_IWT025EW	RSN5632_IWATE_IWT025NS	6	6	4	168.0	168.0	132.0	0.10927510261535645	0.11871779710054398	179.99000549316406	179.99000549316406	1.0	1.0	0.1493530571460724	0.158178448677063	0.0004912797012366354	0.049127970123663545	0	0.0
case_2813/peer_59	case_2813	peer_59	test	RSN5745_IWATE_YMT002EW	RSN5745_IWATE_YMT002NS	3	4	5	156.0	156.0	144.0	0.08224072307348251	0.10256770253181458	237.99000549316406	237.99000549316406	1.0	1.0	0.2939499020576477	0.3451762795448303	0.0012977445730939507	0.12977445730939507	0	0.0
case_2814/peer_46	case_2814	peer_46	validation	RSN5250_CHUETSU_NIG004EW	RSN5250_CHUETSU_NIG004NS	5	3	3	144.0	144.0	168.0	0.09503287076950073	0.10322819650173187	154.99000549316406	154.99000549316406	1.0	1.0	0.2527606785297394	0.32868900895118713	0.0006989039247855544	0.06989039247855544	0	0.0
case_2815/peer_54	case_2815	peer_54	train	RSN5622_IWATE_IWT014EW	RSN5622_IWATE_IWT014NS	4	5	3	180.0	180.0	156.0	0.09922380745410919	0.09400860965251923	238.99000549316406	238.99000549316406	1.0	1.0	0.7931383848190308	0.7747400999069214	0.0022370386868715286	0.22370386868715286	0	0.0
case_2816/peer_33	case_2816	peer_33	train	RSN3936_TOTTORI_SMN004EW	RSN3936_TOTTORI_SMN004NS	3	6	6	120.0	120.0	168.0	0.1817220002412796	0.14174969494342804	299.7900085449219	299.7900085449219	1.0	1.0	0.3918764591217041	0.782967209815979	0.002180460374802351	0.2180460374802351	0	0.0
case_2817/peer_49	case_2817	peer_49	train	RSN5266_CHUETSU_NIG020EW	RSN5266_CHUETSU_NIG020NS	5	3	3	132.0	132.0	144.0	0.13142730295658112	0.1319137066602707	295.989990234375	295.989990234375	1.0	1.0	0.3749907910823822	0.38126111030578613	0.00107219023630023	0.107219023630023	0	0.0
case_2818/peer_78	case_2818	peer_78	test	RSN6960_DARFIELD_RHSCN86W	RSN6960_DARFIELD_RHSCS04W	6	4	5	180.0	180.0	120.0	0.19005930423736572	0.23358850181102753	136.84500122070312	136.84500122070312	1.0	1.0	1.996683955192566	3.2474205493927	0.008334176614880562	0.8334176614880562	0	0.0
case_2819/peer_24	case_2819	peer_24	train	RSN1110_KOBE_MRG000	RSN1110_KOBE_MRG090	8	2	4	180.0	180.0	156.0	0.21410320699214935	0.12700650095939636	198.0500030517578	198.0500030517578	1.0	1.0	5.300807952880859	3.809833288192749	0.008800635114312172	0.8800635114312172	0	0.0
case_2820/peer_60	case_2820	peer_60	test	RSN5760_IWATE_YMT017EW	RSN5760_IWATE_YMT017NS	4	5	3	120.0	120.0	168.0	0.08884470164775848	0.10398539900779724	227.99000549316406	227.99000549316406	1.0	1.0	0.3624904155731201	0.37334102392196655	0.0010134727926924825	0.10134727926924825	0	0.0
